gene,cases_synonymous,cases_missense,cases_PTVs,control_synonymous,control_missense,control_PTVs,sample_synonymous,sample_missense,sample_PTVs,pval_synonymous,OR_synonymous,lowci_synonymous,highci_synonymous,pval_missense,OR_missense,lowci_missense,highci_missense,pval_PTVs,OR_PTVs,lowci_PTVs,highci_PTVs,cases_missense_MPC>=2,control_missense_MPC>=2,sample_missense_MPC>=2,pval_missense_MPC>=2,OR_missense_MPC>=2,lowci_missense_MPC>=2,highci_missense_MPC>=2
GAL,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GAL3ST1,3,3,0,2,3,0,5,6,0,0.3399551869003277,3.0443613995111147,0.3485850272371702,36.48612398803831,0.4036187918150712,2.029450965679079,0.2716851749529328,15.1641955057073,,,,,,,,,,,
GAL3ST2,0,3,1,0,0,0,0,3,1,,,,,0.03597442136310939,inf,0.8385372201147251,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GAL3ST3,1,5,0,1,0,0,2,5,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GAL3ST4,0,10,1,0,1,0,0,10,1,,,,,0.00011768591224542417,20.33314848260924,2.890694879450099,878.9265687414273,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GALC,2,5,1,0,0,1,2,5,2,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,
GALE,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GALK2,4,7,1,0,0,0,4,7,1,0.011871559049826107,inf,1.3398046898434977,inf,0.00042618407311165803,inf,2.9271852990982574,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GALM,3,1,1,2,0,0,5,1,1,0.3399551869003277,3.0443613995111147,0.3485850272371702,36.48612398803831,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GALNS,3,6,1,0,0,0,3,6,1,0.03597442136310939,inf,0.8385372201147251,inf,0.0012921397364403988,inf,2.390602521021566,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GALNT1,2,4,0,0,0,0,2,3,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GALNT10,2,5,0,0,2,0,2,7,0,0.108994485854413,inf,0.3810289196999768,inf,0.04342349700549921,5.076199316491638,0.830613896732438,53.3046467641251,,,,,,,,,,,
GALNT11,2,5,1,0,1,0,2,6,1,0.108994485854413,inf,0.3810289196999768,inf,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GALNT12,2,12,1,0,2,1,2,14,2,0.108994485854413,inf,0.3810289196999768,inf,7.319284404482981e-05,12.206563022149082,2.715195655089393,112.40899608739723,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,
GALNT13,3,1,0,0,0,1,3,1,1,0.03597442136310939,inf,0.8385372201147251,inf,0.3301717508331197,inf,0.052018464830419324,inf,1.0,0.0,0.0,79.02388266631878,,,,,,,
GALNT14,2,4,0,0,0,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GALNT15,2,7,0,0,1,0,2,8,0,0.108994485854413,inf,0.3810289196999768,inf,0.002425670961266237,14.223242774062946,1.8260873738401735,639.1543464747642,,,,,,,,,,,
GALNT16,4,5,2,0,2,0,4,7,2,0.011871559049826107,inf,1.3398046898434977,inf,0.04342349700549921,5.076199316491638,0.830613896732438,53.3046467641251,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,
GALNT18,2,2,1,1,0,1,3,2,2,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,0.108994485854413,inf,0.3810289196999768,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,
GALNT2,6,5,0,0,0,0,6,5,0,0.0012921397364403988,inf,2.390602521021566,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GALNT3,2,1,0,0,2,0,2,3,0,0.108994485854413,inf,0.3810289196999768,inf,1.0,1.0143725927892049,0.0171943168231569,19.498984920552157,,,,,,,,,,,
GALNT4,2,4,0,0,0,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GALNT5,2,5,2,0,0,0,2,5,2,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,
GALNT6,5,6,0,0,2,0,5,8,0,0.003916934604011342,inf,1.860234948898496,inf,0.018674481981852648,6.0930220457977535,1.0889104788721022,61.79671114668531,,,,,,,,,,,
GALNT7,2,8,1,0,0,0,2,8,1,0.108994485854413,inf,0.3810289196999768,inf,0.0001405430890895745,inf,3.467511955277286,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GALNT8,2,5,0,0,1,0,2,6,0,0.108994485854413,inf,0.3810289196999768,inf,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,,,,,,,,,,,
GALNT9,2,1,0,0,1,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
GALNTL5,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GALNTL6,1,2,0,1,0,0,2,2,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GALR1,1,5,0,0,0,0,1,5,0,0.3301717508331197,inf,0.052018464830419324,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GALR2,3,2,0,0,0,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GALR3,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GALT,0,5,0,0,0,0,0,5,0,,,,,0.003916934604011342,inf,1.860234948898496,inf,,,,,1.0,0.0,1.0,0.3301717508331197,inf,0.052018464830419324,inf
GAMT,0,2,0,1,0,0,1,2,0,1.0,0.0,0.0,79.02388266631878,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GAN,0,11,1,2,0,0,2,11,1,1.0,0.0,0.0,10.799903524584739,5.0349289632213034e-06,inf,5.1017233499432715,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GANAB,8,3,0,0,2,0,8,5,0,0.0001405430890895745,inf,3.467511955277286,inf,0.3399551869003277,3.0443613995111147,0.3485850272371702,36.48612398803831,,,,,,,,,,,
GANC,1,11,2,1,4,0,2,15,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.001643602829506926,5.591091374942675,1.6554055293776837,24.091602267026037,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,
GAP43,3,4,0,0,0,0,3,4,0,0.03597442136310939,inf,0.8385372201147251,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GAPDH,2,4,0,0,0,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GAPDHS,1,6,0,0,1,0,1,7,0,0.3301717508331197,inf,0.052018464830419324,inf,0.006487873716412851,12.189116391382642,1.4778146974844977,559.189159820999,,,,,,,,,,,
GAPT,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GAPVD1,4,5,0,0,0,0,4,5,0,0.011871559049826107,inf,1.3398046898434977,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GAR1,1,4,0,0,0,0,1,4,0,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GAREM,3,3,0,0,0,0,3,3,0,0.03597442136310939,inf,0.8385372201147251,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GARNL3,4,9,0,0,1,0,4,10,0,0.011871559049826107,inf,1.3398046898434977,inf,0.00032590626526179137,18.295350140943587,2.533494880794694,799.0242016913644,,,,,,,,,,,
GARS,3,9,0,0,1,0,3,10,0,0.03597442136310939,inf,0.8385372201147251,inf,0.00032590626526179137,18.295350140943587,2.533494880794694,799.0242016913644,,,,,,,,,,,
GART,2,4,1,0,1,0,2,5,1,0.108994485854413,inf,0.3810289196999768,inf,0.04369005683308515,8.1207798198385,0.8032690926837996,399.203114621839,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GAS2,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GAS2L2,3,2,0,0,0,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GAS2L3,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GAS6,0,8,0,0,2,0,0,10,0,,,,,0.003167255498973341,8.128165113983878,1.6210078351990551,78.54259072487518,,,,,,,,,,,
GAS7,0,5,0,0,1,0,0,6,0,,,,,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,,,,,,,,,,,
GAS8,2,3,0,0,1,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,,,,,,,
GAST,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
GATA2,1,1,0,1,0,0,2,1,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GATA4,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GATA5,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
GATAD2A,3,1,0,1,0,0,4,1,0,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GATAD2B,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GATC,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GATM,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GBA,1,5,0,0,2,0,1,7,0,0.3301717508331197,inf,0.052018464830419324,inf,0.04342349700549921,5.076199316491638,0.830613896732438,53.3046467641251,,,,,,,,,,,
GBA2,2,5,0,0,1,0,2,6,0,0.108994485854413,inf,0.3810289196999768,inf,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,,,,,,,,,,,
GBAS,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
GBE1,1,4,0,0,0,0,1,4,0,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GBF1,6,19,3,1,0,0,7,19,3,0.006487873716412851,12.189116391382642,1.4778146974844977,559.189159820999,6.968786207207639e-10,inf,9.505404312653585,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,
GBGT1,0,9,0,0,0,0,0,9,0,,,,,4.633896122525857e-05,inf,4.010307383890911,inf,,,,,,,,,,,
GBP1,2,11,6,0,0,0,2,10,5,0.108994485854413,inf,0.3810289196999768,inf,5.0349289632213034e-06,inf,5.1017233499432715,inf,0.0012921397364403988,inf,2.390602521021566,inf,,,,,,,
GBP2,3,17,1,1,3,0,4,20,1,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,2.403484958696895e-06,11.542413567435815,3.334985537224589,61.530515128496106,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GBP3,1,5,1,0,1,0,1,6,1,0.3301717508331197,inf,0.052018464830419324,inf,0.01704090894186609,10.156561252304645,1.1356262876055834,479.2051644135051,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GBP4,1,6,3,1,0,0,2,6,3,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.0012921397364403988,inf,2.390602521021566,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,
GBP5,3,10,0,0,0,0,3,10,0,0.03597442136310939,inf,0.8385372201147251,inf,1.527592744342158e-05,inf,4.555566611599121,inf,,,,,,,,,,,
GBP6,1,6,1,1,1,0,2,7,1,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.006487873716412851,12.189116391382642,1.4778146974844977,559.189159820999,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GBP7,1,5,0,0,0,0,1,5,0,0.3301717508331197,inf,0.052018464830419324,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GC,0,5,0,0,0,0,0,5,0,,,,,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GCA,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GCAT,4,3,2,0,0,0,4,3,2,0.011871559049826107,inf,1.3398046898434977,inf,0.03597442136310939,inf,0.8385372201147251,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,
GCC1,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GCC2,7,19,1,0,2,0,7,21,1,0.00042618407311165803,inf,2.9271852990982574,inf,6.917816201845005e-08,19.359358362666022,4.666957382282355,171.2395151811831,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GCDH,0,5,0,0,0,0,0,5,0,,,,,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GCFC2,1,4,0,0,0,0,1,4,0,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GCG,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GCH1,3,2,0,0,0,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GCHFR,0,2,1,1,0,0,1,2,1,1.0,0.0,0.0,79.02388266631878,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GCK,3,1,0,2,0,0,5,1,0,0.3399551869003277,3.0443613995111147,0.3485850272371702,36.48612398803831,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GCKR,2,17,0,0,0,0,2,17,0,0.108994485854413,inf,0.3810289196999768,inf,6.431618469035907e-09,inf,8.401424350590881,inf,,,,,,,,,,,
GCLC,2,2,0,0,1,0,2,3,0,0.108994485854413,inf,0.3810289196999768,inf,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,,,,,,,,,,,
GCM1,1,1,0,0,1,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
GCM2,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GCN1L1,13,14,0,0,2,0,13,16,0,5.466862713669879e-07,inf,6.19796342191271,inf,1.0375183364075478e-05,14.247296848992002,3.26923058752702,129.41781747277486,,,,,,,,,,,
GCNT1,2,9,1,0,1,0,2,10,1,0.108994485854413,inf,0.3810289196999768,inf,0.00032590626526179137,18.295350140943587,2.533494880794694,799.0242016913644,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GCNT2,1,7,1,0,0,0,1,7,1,0.3301717508331197,inf,0.052018464830419324,inf,0.00042618407311165803,inf,2.9271852990982574,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GCNT3,2,5,0,0,0,0,2,5,0,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GCNT4,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GCSAM,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GCSAML,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GCSH,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GDA,3,0,0,0,2,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,1.0,0.0,0.0,10.799903524584739,,,,,,,,,,,
GDAP1,0,8,1,0,1,0,0,9,1,,,,,0.0008941761120041015,16.258694234608782,2.1784503892312044,719.0997339648587,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GDAP1L1,1,3,0,0,0,0,1,3,0,0.3301717508331197,inf,0.052018464830419324,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GDAP2,2,3,0,0,0,0,2,3,0,0.108994485854413,inf,0.3810289196999768,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GDE1,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GDF10,2,2,0,0,0,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GDF11,3,1,0,0,0,0,3,1,0,0.03597442136310939,inf,0.8385372201147251,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GDF15,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
GDF2,2,5,0,0,0,0,2,5,0,0.108994485854413,inf,0.3810289196999768,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GDF3,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
GDF5,3,3,0,0,0,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GDF6,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GDF7,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GDF9,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GDI1,3,2,0,0,0,0,3,2,0,0.03597442136310939,inf,0.8385372201147251,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,1.0,0.0,1.0,0.3301717508331197,inf,0.052018464830419324,inf
GDI2,3,4,0,0,1,0,3,5,0,0.03597442136310939,inf,0.8385372201147251,inf,0.04369005683308515,8.1207798198385,0.8032690926837996,399.203114621839,,,,,,,,,,,
GDNF,4,3,0,0,0,0,4,3,0,0.011871559049826107,inf,1.3398046898434977,inf,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GDPD1,0,3,0,0,1,0,0,4,0,,,,,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,,,,,,,
GDPD2,2,7,0,0,0,0,2,7,0,0.108994485854413,inf,0.3810289196999768,inf,0.00042618407311165803,inf,2.9271852990982574,inf,,,,,,,,,,,
GDPD3,1,2,1,0,1,0,1,3,1,0.3301717508331197,inf,0.052018464830419324,inf,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GDPD4,1,3,1,0,0,1,1,3,2,0.3301717508331197,inf,0.052018464830419324,inf,0.03597442136310939,inf,0.8385372201147251,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,
GDPD5,6,7,1,0,1,0,6,8,1,0.0012921397364403988,inf,2.390602521021566,inf,0.002425670961266237,14.223242774062946,1.8260873738401735,639.1543464747642,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GDPGP1,5,2,0,0,0,0,5,2,0,0.003916934604011342,inf,1.860234948898496,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GEM,0,4,0,0,0,0,0,3,0,,,,,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GEMIN2,0,1,0,0,0,0,0,1,0,,,,,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GEMIN5,2,9,1,0,0,0,2,9,1,0.108994485854413,inf,0.3810289196999768,inf,4.633896122525857e-05,inf,4.010307383890911,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GEMIN6,0,6,0,1,1,0,1,7,0,1.0,0.0,0.0,79.02388266631878,0.006487873716412851,12.189116391382642,1.4778146974844977,559.189159820999,,,,,,,,,,,
GEMIN7,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GEMIN8,1,1,0,0,1,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
GEN1,2,4,0,0,0,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GET4,2,4,0,0,0,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GFAP,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GFER,4,5,0,0,0,0,4,5,0,0.011871559049826107,inf,1.3398046898434977,inf,0.003916934604011342,inf,1.860234948898496,inf,,,,,,,,,,,
GFI1B,1,4,0,0,0,0,1,4,0,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GFM1,5,7,1,0,2,0,5,9,1,0.003916934604011342,inf,1.860234948898496,inf,0.007785902933683722,7.1103398043543375,1.3530340023360312,70.31255037307136,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GFM2,0,10,1,0,0,0,0,10,1,,,,,1.527592744342158e-05,inf,4.555566611599121,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
GFOD1,1,0,0,0,1,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,1.0,0.0,0.0,79.02388266631878,,,,,,,,,,,
GFOD2,3,8,0,0,1,0,3,9,0,0.03597442136310939,inf,0.8385372201147251,inf,0.0008941761120041015,16.258694234608782,2.1784503892312044,719.0997339648587,,,,,,,,,,,
GFPT1,2,7,0,0,0,0,2,7,0,0.108994485854413,inf,0.3810289196999768,inf,0.00042618407311165803,inf,2.9271852990982574,inf,,,,,,,,,,,
GFPT2,5,7,0,0,0,0,5,7,0,0.003916934604011342,inf,1.860234948898496,inf,0.00042618407311165803,inf,2.9271852990982574,inf,,,,,,,,,,,
GFRA1,1,4,0,1,0,0,2,3,0,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GFRA2,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GFRA3,2,4,0,0,0,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GFRAL,1,4,0,0,0,0,1,4,0,0.3301717508331197,inf,0.052018464830419324,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
GGA1,1,8,0,0,3,0,1,11,0,0.3301717508331197,inf,0.052018464830419324,inf,0.008245542552674394,5.418138072935853,1.2995367105439808,31.729768254677218,,,,,,,,,,,
GGA2,6,8,0,0,0,0,6,8,0,0.0012921397364403988,inf,2.390602521021566,inf,0.0001405430890895745,inf,3.467511955277286,inf,,,,,,,,,,,
GGA3,8,11,0,0,0,0,8,11,0,0.0001405430890895745,inf,3.467511955277286,inf,5.0349289632213034e-06,inf,5.1017233499432715,inf,,,,,,,,,,,
GGCT,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
GGCX,3,8,0,0,0,0,3,8,0,0.03597442136310939,inf,0.8385372201147251,inf,0.0001405430890895745,inf,3.467511955277286,inf,,,,,,,,,,,
GGH,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GGN,0,3,0,0,0,0,0,3,0,,,,,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GGPS1,2,1,0,0,0,0,2,1,0,0.108994485854413,inf,0.3810289196999768,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GGT1,2,3,0,1,0,0,3,3,0,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,0.03597442136310939,inf,0.8385372201147251,inf,,,,,,,,,,,
GGT5,5,2,0,0,0,0,5,2,0,0.003916934604011342,inf,1.860234948898496,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GGT6,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GGT7,4,9,0,0,1,0,4,10,0,0.011871559049826107,inf,1.3398046898434977,inf,0.00032590626526179137,18.295350140943587,2.533494880794694,799.0242016913644,,,,,,,,,,,
GGTLC1,0,2,0,0,0,0,0,2,0,,,,,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GH1,1,1,0,0,0,0,1,1,0,0.3301717508331197,inf,0.052018464830419324,inf,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,
GH2,2,1,0,0,1,0,2,2,0,0.108994485854413,inf,0.3810289196999768,inf,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528,,,,,,,,,,,
GHDC,1,2,0,0,0,0,1,2,0,0.3301717508331197,inf,0.052018464830419324,inf,0.108994485854413,inf,0.3810289196999768,inf,,,,,,,,,,,
GHITM,1,0,0,0,0,0,1,0,0,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,,,,,,,,,
GHR,2,7,0,0,1,0,2,8,0,0.108994485854413,inf,0.3810289196999768,inf,0.002425670961266237,14.223242774062946,1.8260873738401735,639.1543464747642,,,,,,,,,,,
GHRHR,2,4,0,0,0,0,2,4,0,0.108994485854413,inf,0.3810289196999768,inf,0.011871559049826107,inf,1.3398046898434977,inf,,,,,,,,,,,
