gene,cases_synonymous,cases_missense,cases_PTVs,control_synonymous,control_missense,control_PTVs,sample_synonymous,sample_missense,sample_PTVs,pval_synonymous,OR_synonymous,lowci_synonymous,highci_synonymous,pval_missense,OR_missense,lowci_missense,highci_missense,pval_PTVs,OR_PTVs,lowci_PTVs,highci_PTVs,cases_missense_MPC>=2,control_missense_MPC>=2,sample_missense_MPC>=2,pval_missense_MPC>=2,OR_missense_MPC>=2,lowci_missense_MPC>=2,highci_missense_MPC>=2
AAR2,65,24,4,76,37,14,139,60,18,0.0011466107118468856,1.7476329514970044,1.2323901102416086,2.4721584969989507,0.3390626613612744,1.3178222526179837,0.7530725079446016,2.266040105803448,0.4539807465242277,0.5792249469081877,0.13876663298470154,1.8460444222058077,,,,,,,
AARS,59,153,2,64,272,1,123,422,3,0.0006728502518038562,1.8836950187097063,1.2967489622675763,2.7321805098108425,0.18909718362098812,1.14695563560089,0.9309024681862038,1.4090787726293414,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,,,,,,,
AARS2,16,97,4,23,178,8,38,229,12,0.3075198665135354,1.4129977075604172,0.6967894463922859,2.7971023616120907,0.4363219260999385,1.108245625240691,0.8535924270544929,1.4318372083399902,1.0,1.0143837656262462,0.22339094247984448,3.789094236841152,,,,,,,
AASDH,72,102,7,136,215,12,207,312,19,0.6554144297611844,1.075429060848507,0.7945191182184017,1.4455215267130004,0.7625447094659843,0.9614497015267128,0.7495202346999569,1.2267668591100602,0.8077860099240818,1.1837232534015836,0.3945247746722137,3.2639275252334703,,,,,,,
AASDHPPT,68,7,0,166,7,0,234,14,0,0.20656661130376425,0.8280485792281884,0.613299010604615,1.1076053453553876,0.25299988253783656,2.0305182753226383,0.6072726637598705,6.789755668761272,,,,,,,,,,,
AASS,45,124,3,83,270,1,127,388,4,0.6367184340351912,1.1010765596077867,0.7468243531761539,1.605066852987144,0.548938385950165,0.929448336020578,0.7425206392472952,1.158245895212071,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,,,
AATF,7,33,3,15,64,1,22,97,4,0.9999999999999996,0.9466474208218686,0.3262382735347707,2.468979770076684,0.8289393891610403,1.0464540881165745,0.6646225568235026,1.6201507839988212,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,,,
AATK,8,4,1,13,2,0,21,6,1,0.6453313615684976,1.2489067125462243,0.4483435832946149,3.253990496956904,0.0969883526155232,4.0600698064776335,0.5816004925303284,44.901130198904895,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
ABAT,25,46,0,31,72,2,52,115,2,0.08617463004149993,1.6401751935865856,0.9270331299555052,2.8747183764259048,0.16928541242555328,1.2996230852901436,0.8758219175145098,1.9117636122851165,1.0,0.0,0.0,10.799903524584739,,,,,,,
ABCA1,196,229,4,231,443,4,388,650,8,2.256269790784763e-08,1.7597045520225467,1.4412309282652356,2.147041750369528,0.5543227834109018,1.051773262181575,0.8882972576095671,1.2428019518724245,0.4523734751766921,2.029717585742488,0.3778284318044551,10.903805487584359,1.0,2.0,3.0,1.0,1.0143725927892049,0.0171943168231569,19.498984920552157
ABCA10,58,203,23,105,451,26,161,642,46,0.5024720898317617,1.12245109722301,0.7981442165317879,1.565308020747577,0.28476628174567986,0.9083348707090614,0.7621943558856805,1.0796739713444343,0.04695891077927356,1.7993967734285816,0.9794304991807552,3.285350513944488,,,,,,,
ABCA12,44,175,1,65,331,4,108,496,5,0.10258650284157056,1.3775995607941345,0.9157079668929778,2.0553297810877176,0.4398456895242193,1.0760247314598068,0.8869186468116632,1.3019897215359728,1.0,0.5070798432800369,0.010297689487110148,5.1264760228028985,,,,,,,
ABCA13,96,362,12,170,846,32,263,1153,44,0.2914897151503345,1.1493206932601492,0.8826365410345948,1.4895191508607466,0.018331048091093698,0.8544340962948337,0.7484195187064815,0.9741331401505372,0.5210137676746143,0.7600201967720835,0.35603620456540225,1.517962862495547,,,,,,,
ABCA2,215,131,1,340,237,0,546,346,1,0.004101066230224946,1.2994629499733301,1.0852769904388213,1.5534166505011218,0.285040579191908,1.1256048308003508,0.8989501769752806,1.4045217609997689,0.3301717508331197,inf,0.052018464830419324,inf,8.0,17.0,25.0,1.0000000000000004,0.954605036074051,0.3562286173624308,2.3363822451301144
ABCA3,99,291,0,162,653,1,256,909,1,0.09594564215062323,1.246027643642345,0.9573990509804474,1.6150974202928532,0.1390236052306404,0.896255654416011,0.7734029023482996,1.0368090423247656,1.0,0.0,0.0,79.02388266631878,,,,,,,
ABCA4,20,236,3,76,517,4,96,739,7,0.01175885749047151,0.5314757175308272,0.3070482899119573,0.8805829726190434,0.3169694068557642,0.9212628944855265,0.7823626131887179,1.0824499902717886,0.6912340997718179,1.5219275420782503,0.22281976336141812,9.000803769858283,,,,,,,
ABCA5,16,75,3,29,173,4,45,243,7,0.7514151116671884,1.1197769020608834,0.5673294763137131,2.1341454812471863,0.3752060300586061,0.8771373304522736,0.657891680145673,1.1600981340896594,0.6912340997718179,1.5219275420782503,0.22281976336141812,9.000803769858283,,,,,,,
ABCA6,139,90,3,236,193,6,366,282,9,0.09411274482827292,1.2021187186786952,0.9641464577035956,1.4943556541338103,0.7012055470086425,0.9447531383758822,0.7250126361983812,1.2234688915523784,1.0,1.0143800394184372,0.16405392833017918,4.752647786812887,,,,,,,
ABCA7,106,244,12,257,515,9,356,720,21,0.1257728361678187,0.8321769132269197,0.6550366786164536,1.0511865339013746,0.6320254662071104,0.9585680111183074,0.8154292155127859,1.1244790078383478,0.03326391189227487,2.710033788486206,1.046993610126587,7.290306187803911,,,,,,,
ABCA8,54,152,2,60,162,15,114,272,17,0.0017767511419201595,1.8375423685253192,1.245530897457345,2.705147396812841,1.1665999579290921e-08,1.940442692777465,1.5391997160754198,2.4450185237321453,0.07196650894928952,0.2701572090785312,0.029963172369426624,1.16255914222264,,,,,,,
ABCA9,186,205,14,248,304,43,430,479,57,1.4770293917430566e-05,1.547892466570249,1.2675613409855604,1.8875555393888084,0.0005088409154936535,1.3886820468671148,1.1522679532078772,1.6708175747611644,0.20428860574946708,0.65930291593546,0.33270174490199833,1.230412258859647,,,,,,,
ABCB1,114,113,2,258,276,2,371,385,4,0.34110560323363665,0.8932786257196695,0.7076487611771551,1.1219038062897078,0.09986202384089986,0.8255319509584913,0.6548817225800588,1.0350193430274859,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612,,,,,,,
ABCB10,55,34,0,121,56,3,174,89,3,0.6864426087281496,0.9210326563016634,0.6554824991084561,1.2802157441899067,0.3680329190306632,1.2337337194449265,0.7796988708415078,1.9263977450004897,0.5555283985377909,0.0,0.0,4.909881158898293,,,,,,,
ABCB11,52,69,3,63,134,1,95,199,4,0.006886320452854978,1.683666311405776,1.1407908085780811,2.4755429065392267,0.7637114032798707,1.0454468845224971,0.7682492520689685,1.4119640262678133,0.1082830083029593,6.089065976923362,0.4887365991452925,319.18343169401834,,,,,,,
ABCB4,104,132,0,200,233,0,298,365,0,0.6655137739145324,1.0564517177430492,0.8226849761474241,1.350175452261375,0.19389097722493048,1.154578070312939,0.9220199833581584,1.4409241410595637,,,,,,,,,,,
ABCB5,35,272,8,36,459,29,69,691,37,0.005001318474875257,1.9812004502149445,1.205844125220907,3.251688084316985,0.014757629699112053,1.2174764505941365,1.0385134267493266,1.4253644211598406,0.16288298539745988,0.5587600234580797,0.22051274503132035,1.2542333897648708,,,,,,,
ABCB6,24,219,3,36,363,4,59,561,7,0.2711849255120513,1.3547011408541665,0.7719801097483893,2.337915470425373,0.0165273740420379,1.2373463817596428,1.036593446444834,1.4744623923344953,0.6912340997718179,1.5219275420782503,0.22281976336141812,9.000803769858283,,,,,,,
ABCB7,6,22,0,10,55,0,16,77,0,0.7911365108573414,1.2175292447826598,0.3634067404195337,3.7004729388093454,0.4663436551756062,0.8104459068413878,0.4698800439349899,1.3533140245509998,,,,,1.0,0.0,1.0,0.3301717508331197,inf,0.052018464830419324,inf
ABCB8,68,50,2,180,127,1,247,177,3,0.06514509764847043,0.7622207849171732,0.5663806857311297,1.0158706931911985,0.1974302500894501,0.7961140769383553,0.5606911977360263,1.1153413777871373,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855,,,,,,,
ABCB9,24,26,1,46,58,0,70,82,1,0.8001493612264992,1.0588254724780892,0.6171762331241003,1.7740149959120803,0.7282658393509727,0.9088256866005066,0.5482174383931508,1.46956794633021,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
ABCC1,130,194,1,224,373,0,337,554,1,0.13583628650269589,1.183528481701485,0.9426418547542592,1.4810779129866598,0.551825693262573,1.0580650991551706,0.8808949728934785,1.26785112287906,0.3301717508331197,inf,0.052018464830419324,inf,,,,,,,
ABCC10,93,271,4,161,509,3,251,762,7,0.22489656551104925,1.176080803787737,0.8983853864792521,1.53235563006471,0.2876219823890661,1.0861611377562082,0.9287627785567544,1.2681606582244795,0.2288530936392083,2.7064900569485784,0.4576056779752292,18.48478555335084,,,,,,,
ABCC11,55,238,30,121,415,60,173,634,90,0.6864426087281496,0.9210326563016634,0.6554824991084561,1.2802157441899067,0.05948111593858151,1.1741614876624082,0.9919805522241684,1.3874264629374529,0.9999999999999998,1.0144813291571757,0.6306000176576244,1.6008219741891752,,,,,,,
ABCC12,89,161,33,114,243,105,173,362,138,0.0011781076688875786,1.5975612656968985,1.1934946296502398,2.132766514371037,0.003597480262076932,1.3591109335871625,1.1022572919522322,1.672154594649081,0.022644903842777803,0.6345008441864814,0.41468234119163616,0.9482736117266354,,,,,,,
ABCC2,137,290,18,237,536,9,372,801,27,0.13169696642920758,1.1790410857908062,0.944766598604856,1.4668515396143855,0.1919854373596356,1.1055405245582768,0.9496664897449024,1.2850996283078286,0.0006337725272542591,4.0712075466967415,1.7348739268341398,10.298206266002943,,,,,,,
